scene_id agent_id completed_episodes green amber red amber_red collision wall not_permitted target step_count
18 4 46 1 0 0 0 0 0 0 1 274
14 3 48 1 0 0 0 0 0 0 1 1199
7 7 45 1 0 0 0 0 0 0 1 272
11 7 47 1 0 0 0 0 0 0 1 238
12 3 45 1 0 0 0 0 0 0 1 1112
7 2 48 1 0 0 0 0 0 0 1 294
8 6 46 1 0 0 0 0 0 0 1 251
10 6 46 1 0 0 0 0 0 0 1 1143
21 7 40 1 0 0 0 0 0 0 1 182
20 6 41 1 0 0 0 0 0 0 1 228
10 3 41 1 0 0 0 0 0 0 1 1045
21 6 46 1 0 0 0 0 0 0 1 234
11 2 48 2 0 0 0 0 0 0 1 208
20 7 47 1 0 0 0 0 0 0 1 229
12 6 43 1 0 0 0 0 0 0 1 1048
9 4 34 1 0 0 0 0 0 0 1 151
8 2 41 0 1 0 0 0 0 0 1 237
13 4 45 1 0 0 0 0 0 0 1 1060
19 4 48 1 0 0 0 0 0 0 1 902
18 5 46 0 1 0 0 0 0 0 1 233
13 5 46 1 0 0 0 0 0 0 1 1046
12 2 49 1 0 0 0 0 0 0 1 1214
10 2 48 1 0 0 0 0 0 0 1 1160
16 9 42 0 1 0 0 0 0 0 1 301
11 3 46 1 0 0 0 0 0 0 1 271
16 8 49 0 1 0 0 0 0 0 1 201
21 3 45 1 0 0 0 0 0 0 1 274
15 2 40 1 0 0 0 0 0 0 1 1150
8 3 40 0 1 0 0 0 0 0 1 255
13 9 49 1 0 0 0 0 0 0 1 1078
15 6 47 1 0 0 0 0 0 0 1 1018
15 3 44 1 0 0 0 0 0 0 1 1023
21 2 46 1 0 0 0 0 0 0 1 1452
13 8 42 1 0 0 0 0 0 0 1 1057
16 4 47 0 1 0 0 0 0 0 1 292
19 9 46 1 0 0 0 0 0 0 1 961
9 5 45 1 0 0 0 0 0 0 1 201
16 3 45 0 0 0 1 0 0 0 0 776
19 5 41 1 0 0 0 0 0 0 1 997
9 8 36 1 0 0 0 0 0 0 1 302
20 3 44 1 0 0 0 0 0 0 1 191
18 9 46 0 1 0 0 0 0 0 1 215
7 6 48 1 0 0 0 0 0 0 1 275
8 7 44 0 1 0 0 0 0 0 1 236
9 9 44 1 0 0 0 0 0 0 1 270
18 8 46 0 1 0 0 0 0 0 1 254
14 6 51 1 0 0 0 0 0 0 1 225
19 8 45 1 0 0 0 0 0 0 1 1102
6 4 46 2 0 0 0 0 0 0 1 967
20 2 45 1 1 0 0 0 0 0 1 215
7 3 49 1 1 0 0 0 0 0 1 251
11 6 53 0 1 0 0 0 0 0 1 242
15 7 40 1 0 0 0 0 0 0 1 1089
10 7 49 1 0 0 0 0 0 0 1 221
16 5 45 0 1 0 0 0 0 0 1 321
17 9 43 1 0 0 0 0 0 0 1 1114
8 8 46 0 0 0 1 0 0 0 0 753
6 8 50 1 0 0 0 0 0 0 1 921
14 7 47 1 0 0 0 0 0 0 1 238
14 2 47 1 0 0 0 0 0 0 1 277
17 5 42 1 0 0 0 0 0 0 1 972
10 6 47 1 0 0 0 0 0 0 1 208
8 6 47 0 1 0 0 0 0 0 1 213
11 7 48 0 1 0 0 0 0 0 1 244
20 6 42 0 1 0 0 0 0 0 1 209
10 3 42 2 0 0 0 0 0 0 1 215
21 6 47 0 1 0 0 0 0 0 1 219
17 4 36 1 0 0 0 0 0 0 1 1190
12 6 44 1 0 0 0 0 0 0 1 201
11 2 49 0 1 0 0 0 0 0 1 212
7 2 49 0 1 0 0 0 0 0 1 257
12 3 46 1 0 0 0 0 0 0 1 267
21 3 46 0 1 0 0 0 0 0 1 159
7 7 46 0 2 0 0 0 0 0 1 287
6 9 46 1 0 0 0 0 0 0 1 1097
14 3 49 1 0 0 0 0 0 0 1 307
9 4 35 0 2 0 0 0 0 0 1 222
17 8 47 1 0 0 0 0 0 0 1 1221
6 5 48 1 0 0 0 0 0 0 1 359
19 8 46 1 1 0 0 1 0 0 0 136
19 9 47 1 1 0 0 1 0 0 0 170
21 7 41 0 1 0 0 0 0 0 1 285
9 5 46 0 1 0 0 0 0 0 1 216
12 2 50 1 0 0 0 0 0 0 1 249
20 3 45 0 1 0 0 0 0 0 1 209
21 2 47 0 1 0 0 0 0 0 1 225
13 5 47 1 0 0 0 0 0 0 1 258
13 4 46 1 0 0 0 0 0 0 1 269
15 3 45 1 0 0 0 0 0 0 1 235
20 7 48 0 1 0 0 0 0 0 1 301
20 2 46 0 1 0 0 0 0 0 1 177
20 3 46 0 0 0 0 1 0 0 0 12
20 7 48 0 0 0 0 1 0 0 0 1
13 8 43 1 0 0 0 0 0 0 1 235
15 2 41 1 0 0 0 0 0 0 1 245
15 6 48 1 0 0 0 0 0 0 1 243
19 4 49 1 0 0 0 0 0 0 1 281
9 8 37 0 1 0 0 0 0 0 1 243
20 8 47 0 0 0 1 0 0 0 0 922
16 6 40 1 0 0 0 0 0 0 1 1224
19 5 42 1 0 0 0 0 0 0 1 258
9 9 45 0 1 0 0 0 0 0 1 247
16 3 46 1 0 0 0 0 0 0 1 267
10 2 49 1 0 0 0 0 0 0 1 298
14 6 52 0 2 0 0 0 0 0 1 244
18 2 45 1 0 0 0 0 0 0 1 967
13 9 50 1 0 0 0 0 0 0 1 297
17 9 44 1 0 0 0 0 0 0 1 207
18 6 46 1 0 0 0 0 0 0 1 1007
16 7 42 1 0 0 0 0 0 0 1 1188
6 4 47 1 0 0 0 0 0 0 1 266
14 7 48 0 1 0 0 0 0 0 1 215
10 7 50 0 1 0 0 0 0 0 1 239
18 3 50 2 0 0 0 0 0 0 1 1064
11 5 46 1 0 0 0 0 0 0 1 840
16 2 44 1 0 0 0 0 0 0 1 1199
8 5 47 1 0 0 0 0 0 0 1 1200
15 7 41 1 0 0 0 0 0 0 1 259
8 4 48 1 0 0 0 0 0 0 1 1114
8 9 43 1 0 0 0 0 0 0 1 1110
14 2 48 0 1 0 0 0 0 0 1 236
7 4 48 1 0 0 0 0 0 0 1 1123
10 6 48 0 1 0 0 0 0 0 1 241
14 3 50 0 1 0 0 0 0 0 1 185
8 8 47 1 0 0 0 0 0 0 1 267
12 3 47 0 1 0 0 0 0 0 1 208
17 4 37 1 0 0 0 0 0 0 1 226
10 3 43 0 1 0 0 0 0 0 1 236
12 7 39 1 0 0 0 0 0 0 0 313
19 9 48 0 1 0 0 0 0 0 1 194
13 8 44 0 1 1 0 0 0 0 0 132
11 4 47 1 0 0 0 0 0 0 1 990
13 9 51 0 1 1 0 0 0 0 0 76
6 8 51 1 0 0 0 0 0 0 1 278
11 9 45 1 0 0 0 0 0 0 1 1045
6 5 49 1 0 0 0 0 0 0 1 210
12 6 45 1 1 0 0 0 0 0 1 262
9 4 36 0 1 0 0 0 0 0 1 242
6 9 47 1 0 0 0 0 0 0 1 249
7 5 48 1 0 0 0 0 0 0 1 780
20 5 47 1 0 0 0 0 0 0 1 1020
21 8 48 1 0 0 0 0 0 0 1 1040
15 3 46 0 1 0 0 0 0 0 1 217
7 8 48 1 0 0 0 0 0 0 1 1078
19 8 47 0 1 0 0 0 0 0 1 286
17 5 43 1 0 0 0 0 0 0 1 354
13 5 48 0 1 0 0 0 0 0 1 254
17 9 45 0 1 0 0 0 0 0 1 189
17 8 48 1 0 0 0 0 0 0 1 320
13 4 47 0 1 0 0 0 0 0 1 255
16 6 41 1 0 0 0 0 0 0 1 233
21 5 49 1 0 0 0 0 0 0 1 1111
7 4 49 1 0 0 0 0 0 0 1 159
20 4 43 1 0 0 0 0 0 0 1 1245
15 2 42 0 1 0 0 0 0 0 1 275
21 4 49 2 0 0 0 0 0 0 1 1175
15 6 49 0 1 0 0 0 0 0 1 284
12 2 51 0 1 0 0 0 0 0 1 305
17 4 38 0 1 0 0 0 0 0 1 166
20 9 40 1 0 0 0 0 0 0 1 1229
21 9 43 1 0 0 0 0 0 0 1 1036
8 5 48 1 0 0 0 0 0 0 1 202
18 3 51 1 1 0 0 0 0 0 1 220
15 7 42 0 1 0 0 0 0 0 1 209
11 5 47 1 0 0 0 0 0 0 1 223
18 6 47 1 0 0 0 0 0 0 1 254
19 4 50 0 1 0 0 0 0 0 1 311
16 3 47 1 0 0 0 0 0 0 1 290
16 7 43 1 0 0 0 0 0 0 1 271
12 3 48 0 1 0 0 0 0 0 1 212
9 7 45 1 0 0 0 0 0 0 1 1177
6 4 48 0 1 0 0 0 0 0 1 270
14 9 40 1 0 0 0 0 0 0 1 1116
8 4 49 1 0 0 0 0 0 0 1 246
6 2 47 0 0 0 1 0 0 0 0 906
8 9 44 1 0 0 0 0 0 0 1 245
18 2 46 1 1 0 0 0 0 0 1 292
9 6 51 1 0 0 0 0 0 0 1 1033
6 3 42 0 0 0 1 0 0 0 0 912
16 2 45 1 0 0 0 0 0 0 1 268
20 8 48 1 0 0 0 0 0 0 1 340
14 4 46 1 0 0 0 0 0 0 1 1110
6 8 52 0 1 0 0 0 0 0 1 235
11 4 48 1 0 0 0 0 0 0 1 242
9 3 47 1 0 0 0 0 0 0 1 1163
14 8 51 1 0 0 0 0 0 0 1 1081
10 4 44 1 0 0 0 0 0 0 1 1082
6 5 50 0 1 0 0 0 0 0 1 246
7 5 49 1 0 0 0 0 0 0 1 200
6 7 44 0 0 0 1 0 0 0 0 956
10 5 44 1 0 0 0 0 0 0 1 1033
10 8 48 1 0 0 0 0 0 0 1 1069
19 7 43 1 0 0 0 0 0 0 1 1003
11 9 46 1 0 0 0 0 0 0 1 276
8 8 48 1 0 0 0 0 0 0 1 302
16 7 44 0 1 1 0 0 0 0 0 95
19 2 47 1 0 0 0 0 0 0 1 1093
13 3 42 1 0 0 0 0 0 0 1 1012
7 8 49 1 0 0 0 0 0 0 1 225
14 5 43 1 0 0 0 0 0 0 1 1232
20 5 48 1 0 0 0 0 0 0 1 252
19 6 45 1 0 0 0 0 0 0 1 1079
21 8 49 1 0 0 0 0 0 0 1 244
13 2 41 1 0 0 0 0 0 0 1 1067
10 9 47 1 0 0 0 0 0 0 1 1014
16 2 46 0 0 1 0 0 0 0 0 117
18 5 47 0 0 0 1 0 0 0 0 745
13 6 46 1 0 0 0 0 0 0 1 1118
20 9 41 1 0 0 0 0 0 0 1 203
12 4 38 1 0 0 0 0 0 0 1 1112
15 8 48 1 0 0 0 0 0 0 1 1022
19 3 46 1 0 0 0 0 0 0 1 1158
12 9 47 1 0 0 0 0 0 0 1 1170
8 9 45 0 1 0 0 0 0 0 1 169
8 5 49 0 1 0 0 0 0 0 1 228
13 7 38 1 0 0 0 0 0 0 1 1053
11 5 48 1 0 0 0 0 0 0 1 211
21 9 44 1 0 0 0 0 0 0 1 253
7 5 50 1 0 0 0 0 0 0 1 155
20 4 44 1 0 0 0 0 0 0 1 277
12 5 42 1 0 0 0 0 0 0 1 1069
21 5 50 1 0 0 0 0 0 0 1 289
9 2 47 1 0 0 0 0 0 0 1 1203
8 4 50 0 2 0 0 0 0 0 1 226
16 6 42 0 1 0 0 0 0 0 1 311
6 3 43 1 0 0 0 0 0 0 1 223
6 2 48 1 0 0 0 0 0 0 1 232
12 8 46 1 0 0 0 0 0 0 1 1219
7 4 50 2 0 0 0 0 0 0 1 319
11 9 47 0 1 0 0 0 0 0 1 176
15 5 45 1 0 0 0 0 0 0 1 1084
15 9 47 1 0 0 0 0 0 0 1 1069
15 5 45 0 0 0 0 1 0 0 0 5
15 9 47 0 0 0 0 1 0 0 0 1
19 7 44 1 0 0 0 0 0 0 1 192
17 7 43 1 0 0 0 0 0 0 1 1075
14 4 47 1 0 0 0 0 0 0 1 240
16 3 48 0 1 0 0 0 0 0 1 276
9 7 46 1 0 0 0 0 0 0 1 269
21 4 50 1 0 0 0 0 0 0 1 328
9 6 52 1 0 0 0 0 0 0 1 269
14 9 41 1 0 0 0 0 0 0 1 276
8 8 49 0 1 0 0 0 0 0 1 201
20 8 49 1 0 0 0 0 0 0 1 267
11 4 49 0 1 0 0 0 0 0 1 255
9 3 48 1 0 0 0 0 0 0 1 248
17 3 51 1 0 0 0 0 0 0 1 1107
10 8 49 1 0 0 0 0 0 0 1 236
6 7 45 1 0 0 0 0 0 0 1 252
14 8 52 1 1 0 0 0 0 0 1 260
19 6 46 1 0 0 0 0 0 0 1 197
15 4 48 1 0 0 0 0 0 0 1 1099
14 9 42 0 0 1 0 0 0 0 0 55
21 8 50 0 1 0 0 0 0 0 1 226
11 8 43 1 0 0 0 0 0 0 0 238
10 5 45 1 0 0 0 0 0 0 1 290
12 9 48 1 0 0 0 0 0 0 1 183
14 5 44 0 1 0 0 0 0 0 1 258
13 3 43 1 0 0 0 0 0 0 1 275
13 6 47 1 0 0 0 0 0 0 1 229
10 4 45 1 0 0 0 0 0 0 1 332
19 2 48 1 0 0 0 0 0 0 1 293
10 9 48 1 0 0 0 0 0 0 1 263
18 5 48 1 0 0 0 0 0 0 1 252
18 9 47 1 0 0 0 0 0 0 1 955
18 5 49 0 0 0 0 1 0 0 0 7
18 9 47 0 0 0 0 1 0 0 0 1
20 9 42 0 1 0 0 0 0 0 1 244
12 5 43 1 0 0 0 0 0 0 1 189
16 9 43 1 0 0 0 0 0 0 1 998
6 2 49 1 0 0 0 0 0 0 1 165
21 9 45 0 1 0 0 0 0 0 1 200
18 8 47 1 0 0 0 0 0 0 1 957
20 5 49 0 2 0 0 0 0 0 1 299
19 3 47 0 1 0 0 0 0 0 1 242
12 4 39 1 0 0 0 0 0 0 1 253
13 7 39 1 0 0 0 0 0 0 1 232
7 8 50 0 1 0 0 0 0 0 1 312
18 4 47 1 0 0 0 0 0 0 1 1135
7 5 51 0 1 0 0 0 0 0 1 216
6 3 44 1 0 0 0 0 0 0 1 189
11 5 49 0 1 0 0 0 0 0 1 245
16 8 50 1 0 0 0 0 0 0 1 1027
16 4 48 1 0 0 0 0 0 0 1 1014
17 3 52 1 1 0 0 0 0 0 1 151
15 8 49 1 0 0 0 0 0 0 1 289
14 4 48 0 1 0 0 0 0 0 1 189
20 4 45 0 1 0 0 0 0 0 1 246
17 7 44 1 0 0 0 0 0 0 1 198
19 7 45 0 1 0 0 0 0 0 1 205
21 5 51 0 1 0 0 0 0 0 1 260
16 5 46 1 0 0 0 0 0 0 1 969
9 2 48 0 1 0 0 0 0 0 1 262
15 5 46 1 0 0 0 0 0 0 1 235
13 2 42 1 0 0 0 0 0 0 1 380
9 7 47 0 1 0 0 0 0 0 1 257
15 9 48 1 0 0 0 0 0 0 1 268
14 5 45 0 0 0 0 1 0 0 0 170
14 9 43 0 0 0 0 1 0 0 0 201
10 8 50 0 1 0 0 0 0 0 1 234
9 6 53 0 1 0 0 0 0 0 1 264
21 4 51 0 1 0 0 0 0 0 1 276
8 7 45 1 0 0 0 0 0 0 1 1110
12 8 47 1 1 0 0 0 0 0 1 322
13 3 44 0 1 0 0 0 0 0 1 196
8 6 48 1 0 0 0 0 0 0 1 1037
6 7 46 1 0 0 0 0 0 0 1 267
18 4 48 1 0 0 0 0 0 0 1 160
18 9 48 1 0 0 0 0 0 0 1 177
8 3 41 1 0 0 0 0 0 0 1 1161
9 3 49 0 1 0 0 0 0 0 1 290
9 3 50 0 0 0 0 1 0 0 0 1
9 7 48 0 0 0 0 1 0 0 0 62
19 6 47 0 1 0 0 0 0 0 1 280
6 3 45 1 2 0 0 0 0 0 1 176
8 2 42 1 0 0 0 0 0 0 1 1234
12 9 49 0 1 0 0 0 0 0 1 250
15 4 49 1 0 0 0 0 0 0 1 284
18 5 50 1 0 0 0 0 0 0 1 213
7 3 50 1 0 0 0 0 0 0 1 1135
11 2 50 1 0 0 0 0 0 0 1 1060
17 6 46 1 0 0 0 0 0 0 0 209
17 7 45 0 1 0 0 0 0 0 1 181
16 9 44 1 0 0 0 0 0 0 1 253
12 5 44 0 1 0 0 0 0 0 1 258
11 7 49 1 0 0 0 0 0 0 1 1127
13 6 48 0 1 0 0 0 0 0 1 298
15 8 50 0 1 0 0 0 0 0 1 225
18 8 48 1 0 0 0 0 0 0 1 270
6 2 50 0 1 0 0 0 0 0 1 278
20 7 49 1 0 0 0 0 0 0 1 1019
11 6 54 1 0 0 0 0 0 0 1 1194
7 7 47 1 0 0 0 0 0 0 1 1111
12 4 40 0 1 0 0 0 0 0 1 281
21 2 48 1 0 0 0 0 0 0 1 1045
16 8 51 1 0 0 0 0 0 0 1 259
21 3 47 1 0 0 0 0 0 0 1 1123
16 5 47 1 0 0 0 0 0 0 1 231
19 5 43 1 0 0 0 0 0 0 1 1013
11 3 47 1 0 0 0 0 0 0 1 1304
16 4 49 1 0 0 0 0 0 0 1 273
15 5 47 0 1 0 0 0 0 0 1 231
21 6 48 1 0 0 0 0 0 0 1 1165
14 2 49 1 0 0 0 0 0 0 1 962
10 2 50 1 0 0 0 0 0 0 1 1030
14 3 51 1 0 0 0 0 0 0 1 957
21 7 42 1 0 0 0 0 0 0 1 1125
10 3 44 1 0 0 0 0 0 0 1 952
9 4 37 1 0 0 0 0 0 0 1 918
14 7 49 1 0 0 0 0 0 0 1 1023
14 6 53 1 0 0 0 0 0 0 1 1054
9 9 46 1 0 0 0 0 0 0 1 1070
17 3 53 0 1 0 0 0 0 0 1 318
7 6 49 1 0 0 0 0 0 0 1 1325
18 9 49 0 1 0 0 0 0 0 1 197
20 6 43 1 0 0 0 0 0 0 1 1233
17 2 50 1 0 0 0 0 0 0 0 204
19 4 51 1 0 0 0 0 0 0 1 811
8 6 49 1 0 0 0 0 0 0 1 224
20 3 47 1 0 0 0 0 0 0 1 1136
8 7 46 1 0 0 0 0 0 0 1 244
16 4 50 0 0 1 0 0 0 0 0 88
11 2 51 1 0 0 0 0 0 0 1 187
18 4 49 0 1 0 0 0 0 0 1 242
15 9 49 0 1 0 0 0 0 0 1 293
8 2 43 1 0 0 0 0 0 0 1 222
13 8 45 1 0 0 0 0 0 0 1 1037
19 9 49 1 0 0 0 0 0 0 1 1040
8 3 42 1 0 0 0 0 0 0 1 253
18 5 51 0 1 0 0 0 0 0 1 224
10 6 49 1 0 0 0 0 0 0 1 1062
16 9 45 0 1 0 0 0 0 0 1 191
7 3 51 1 0 0 0 0 0 0 1 224
6 7 47 0 1 0 0 0 0 0 1 273
10 7 51 1 0 0 0 0 0 0 1 1112
9 8 38 1 0 0 0 0 0 0 1 1176
16 8 52 0 1 0 0 0 0 0 1 157
19 8 48 1 0 0 0 0 0 0 1 976
7 2 50 1 0 0 0 0 1 0 0 1288
9 5 47 1 0 0 0 0 0 0 1 1221
6 3 46 0 1 0 0 0 0 0 1 275
6 3 46 0 0 0 0 1 0 0 0 1
6 7 48 0 0 0 0 1 0 0 0 28
12 6 46 1 0 0 0 0 0 0 1 1060
13 4 48 1 0 0 0 0 0 0 1 984
11 7 50 1 0 0 0 0 0 0 1 232
14 3 52 1 0 0 0 0 0 0 1 178
17 5 44 1 0 0 0 0 0 0 1 1024
13 5 49 1 0 0 0 0 0 0 1 1004
17 4 39 1 0 0 0 0 0 0 1 961
12 3 49 1 0 0 0 0 0 0 1 919
18 8 49 0 2 0 0 0 0 0 1 248
20 7 50 1 0 0 0 0 0 0 1 248
17 8 49 1 0 0 0 0 0 0 1 1020
21 2 49 1 0 0 0 0 0 0 1 241
16 5 48 0 1 0 0 0 0 0 1 232
11 6 55 1 0 0 0 0 0 0 1 257
17 9 46 1 0 0 0 0 0 0 1 1038
9 4 38 1 0 0 0 0 0 0 1 200
7 7 48 1 0 0 0 0 0 0 1 275
14 7 50 1 0 0 0 0 0 0 1 213
11 3 48 1 0 0 0 0 0 0 1 255
14 2 50 1 0 0 0 0 0 0 1 244
19 5 44 1 0 0 0 0 0 0 1 279
21 7 43 1 0 0 0 0 0 0 1 251
10 3 45 1 0 0 0 0 0 0 1 251
10 2 51 1 0 0 0 0 0 0 1 266
13 9 52 1 0 0 0 0 0 0 1 1204
8 6 50 0 1 0 0 0 0 0 1 206
9 9 47 2 0 0 0 0 0 0 1 236
6 9 48 1 0 0 0 0 0 0 1 1167
15 2 43 1 0 0 0 0 0 0 1 1065
19 4 52 1 0 0 0 0 0 0 1 220
10 7 52 1 0 0 0 0 0 0 1 166
12 7 40 1 0 0 0 0 0 0 1 1230
11 2 52 0 1 0 0 0 0 0 1 208
21 6 49 1 0 0 0 0 0 0 1 301
13 8 46 1 0 0 0 0 0 0 1 200
21 3 48 1 0 0 0 0 0 0 1 332
9 5 48 1 0 0 0 0 0 0 1 167
15 3 47 1 0 0 0 0 0 0 1 1158
20 3 48 0 1 0 0 0 0 0 1 240
7 6 50 0 1 0 0 0 0 0 1 280
8 3 43 0 2 0 0 0 0 0 1 219
6 4 49 1 0 0 0 0 0 0 1 1057
6 8 53 1 0 0 0 0 0 0 1 1034
14 6 54 1 0 0 0 0 0 0 1 312
8 7 47 0 1 0 0 0 0 0 1 272
20 6 44 1 0 0 0 0 0 0 1 301
15 6 50 1 0 0 0 0 0 0 1 1132
11 6 56 0 1 0 0 0 0 0 1 143
7 3 52 0 1 0 0 0 0 0 1 239
19 8 49 1 0 0 0 0 0 0 1 232
9 8 39 1 0 0 0 0 0 0 1 241
19 9 50 1 0 0 0 0 0 0 1 267
8 2 44 0 1 0 0 0 0 0 1 276
15 7 43 1 0 0 0 0 0 0 1 1142
12 2 52 2 0 0 0 0 0 0 1 1160
7 2 51 0 1 0 0 0 0 0 1 260
6 5 51 1 0 0 0 0 0 0 1 1077
12 6 47 1 0 0 0 0 0 0 1 244
21 2 50 0 1 0 0 0 0 0 1 195
18 2 47 1 0 0 0 0 0 0 1 1128
14 3 53 0 1 0 0 0 0 0 1 232
17 4 40 1 0 0 0 0 0 0 1 229
10 6 50 1 0 0 0 0 0 0 1 309
17 5 45 1 0 0 0 0 0 0 1 251
17 8 50 1 0 0 0 0 0 0 1 230
13 5 50 1 0 0 0 0 0 0 1 251
12 3 50 1 0 0 0 0 0 0 1 249
17 9 47 1 0 0 0 0 0 0 1 222
11 7 51 0 1 0 0 0 0 0 1 272
13 4 49 1 0 0 0 0 0 0 1 275
16 3 49 1 0 0 0 0 0 0 1 910
14 7 51 0 1 0 0 0 0 0 1 208
20 7 51 0 1 0 0 0 0 0 1 253
6 6 48 1 0 0 0 0 0 0 0 372
19 8 50 0 1 1 0 0 0 0 0 98
14 2 51 0 1 0 0 0 0 0 1 221
19 5 45 0 1 0 0 0 0 0 1 216
20 2 47 1 0 0 0 0 0 0 1 1543
18 6 48 1 0 0 0 0 0 0 1 1236
21 7 44 0 1 0 0 0 0 0 1 226
16 6 43 1 0 0 0 0 0 0 1 989
10 2 52 0 1 0 0 0 0 0 1 232
16 2 47 1 0 0 0 0 0 0 1 1097
18 3 52 1 0 0 0 0 0 0 1 1270
12 7 41 1 0 0 0 0 0 0 1 214
21 6 50 0 1 0 0 0 0 0 1 208
9 4 39 1 0 0 0 0 0 0 1 287
10 6 51 0 0 1 0 0 0 0 0 94
10 7 53 0 1 0 0 0 0 0 1 229
6 9 49 1 0 0 0 0 0 0 1 244
16 7 45 1 0 0 0 0 0 0 1 1163
7 8 51 1 0 0 0 0 0 0 1 842
6 4 50 1 0 0 0 0 0 0 1 201
10 3 46 0 1 0 0 0 0 0 1 270
13 9 53 0 1 0 0 0 0 0 1 264
15 2 44 1 0 0 0 0 0 0 1 274
19 4 53 0 1 0 0 0 0 0 1 267
9 5 49 0 1 0 0 0 0 0 1 265
7 5 52 1 0 0 0 0 0 0 1 889
9 9 48 0 1 0 0 0 0 0 1 325
8 5 50 1 0 0 0 0 0 0 1 1154
6 5 52 1 0 0 0 0 0 0 1 222
12 2 53 0 1 0 0 0 0 0 1 242
13 8 47 0 1 0 0 0 0 0 1 324
9 8 40 0 1 0 0 0 0 0 1 264
7 4 51 1 0 0 0 0 0 0 1 1115
11 5 50 1 0 0 0 0 0 0 1 933
17 4 41 0 1 0 0 0 0 0 1 222
18 2 48 1 0 0 0 0 0 0 1 232
15 3 48 1 0 0 0 0 0 0 1 337
8 9 46 1 0 0 0 0 0 0 1 1204
15 7 44 0 1 0 0 0 0 0 1 270
11 9 48 2 0 0 0 0 0 0 1 1127
12 3 51 0 1 0 0 0 0 0 1 218
8 8 50 1 0 0 0 0 0 0 1 1099
17 5 46 0 1 0 0 0 0 0 1 232
21 5 52 1 0 0 0 0 0 0 1 929
21 8 51 1 0 0 0 0 0 0 1 1059
17 8 51 0 1 0 0 0 0 0 1 250
14 9 44 1 0 0 0 0 0 0 1 882
15 6 51 1 0 0 0 0 0 0 1 336
6 8 54 1 0 0 0 0 0 0 1 353
16 3 50 1 0 0 0 0 0 0 1 245
8 4 51 1 0 0 0 0 0 0 1 1190
18 6 49 1 0 0 0 0 0 0 1 211
12 6 48 0 1 0 0 0 0 0 1 309
20 9 43 1 0 0 0 0 0 0 1 1044
18 7 50 0 1 0 0 0 0 0 0 249
11 8 44 1 0 0 0 0 0 0 1 1106
21 4 52 1 0 0 0 0 0 0 1 910
14 4 49 1 0 0 0 0 0 0 1 1010
17 9 48 0 1 0 0 0 0 0 1 298
6 9 50 0 1 0 0 0 0 0 1 222
15 9 50 0 0 0 1 0 0 0 0 656
15 8 51 0 0 0 1 0 0 0 0 800
6 4 51 0 1 0 0 0 0 0 1 230
20 5 50 1 0 0 0 0 0 0 1 1085
19 7 46 1 0 0 0 0 0 0 1 1029
15 5 48 0 0 0 1 0 0 0 0 771
12 7 42 0 1 0 0 0 0 0 1 264
20 8 50 1 0 0 0 0 0 0 1 1214
14 8 53 1 0 0 0 0 0 0 1 1197
7 8 52 1 0 0 0 0 0 0 1 248
18 3 53 1 0 0 0 0 0 0 1 278
16 6 44 1 0 0 0 0 0 0 1 289
14 5 46 1 0 0 0 0 0 0 1 980
15 2 45 0 1 0 0 0 0 0 1 235
6 5 53 0 1 0 0 0 0 0 1 175
20 4 46 1 0 0 0 0 0 0 1 1081
21 9 46 1 0 0 0 0 0 0 1 1134
9 7 49 1 0 0 0 0 0 0 1 963
10 8 51 1 0 0 0 0 0 0 1 1010
16 2 48 0 1 0 0 0 0 0 1 323
10 4 46 1 0 0 0 0 0 0 1 1194
19 2 49 1 0 0 0 0 0 0 1 1196
11 5 51 1 0 0 0 0 0 0 1 220
13 7 40 1 0 0 0 0 0 0 1 1168
13 2 43 1 0 0 0 0 0 0 1 1083
19 3 48 1 0 0 0 0 0 0 1 1175
9 3 51 1 0 0 0 0 0 0 1 1004
8 4 52 1 0 0 0 0 0 0 1 176
13 3 45 1 0 0 0 0 0 0 1 1037
7 4 52 1 0 0 0 0 0 0 1 247
9 2 49 1 0 0 0 0 0 0 1 1135
10 5 46 1 0 0 0 0 0 0 1 1265
11 9 49 1 0 0 0 0 0 0 1 241
10 9 49 1 0 0 0 0 0 0 1 1236
18 2 49 0 1 0 0 0 0 0 1 258
13 6 49 1 0 0 0 0 0 0 1 953
8 5 51 1 0 0 0 0 0 0 1 292
7 5 53 1 0 0 0 0 0 0 1 321
21 8 52 1 0 0 0 0 0 0 1 229
16 3 51 0 1 0 0 0 0 0 1 226
9 6 54 1 0 0 0 0 0 0 1 1120
14 9 45 1 0 0 0 0 0 0 1 257
18 6 50 0 1 0 0 0 0 0 1 250
20 9 44 1 0 0 0 0 0 0 1 231
12 9 50 1 0 0 0 0 0 0 1 1069
8 9 47 1 0 0 0 0 0 0 1 300
12 4 41 1 0 0 0 0 0 0 1 985
7 3 53 0 0 0 0 1 0 0 0 597
7 7 49 0 0 0 0 1 0 0 0 715
11 8 45 1 0 0 0 0 0 0 1 236
18 7 51 0 1 0 0 0 0 0 1 237
21 5 53 1 0 0 0 0 0 0 1 291
15 5 49 1 0 0 0 0 0 0 1 209
17 2 51 1 0 0 0 0 0 0 1 920
21 4 53 1 0 0 0 0 0 0 1 251
7 8 53 0 1 0 0 0 0 0 1 208
8 8 51 2 0 0 0 0 0 0 1 334
14 5 47 0 1 0 0 0 0 0 1 205
14 4 50 1 1 0 0 0 0 0 1 271
